,ID,Date,Price,Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Condition,Grade,Sqft_above,Sqft_basement,Year_built,Location
15566,7787110370,20141027T000000,447000,4,2.5,2660,8027,2,3,8,2660,0,1997,98045 - Garcia
15567,7787110510,20140620T000000,397000,4,2.5,2320,11717,2,3,8,2320,0,1997,98045 - Garcia
15568,7787110680,20140923T000000,445000,3,2.5,2210,8010,2,3,8,2210,0,1998,98045 - Garcia
15569,7787120260,20140609T000000,471000,4,2.5,2330,9928,2,3,8,2330,0,1998,98045 - Garcia
15570,7787120500,20150504T000000,515055,4,2.5,2400,8320,2,3,8,2400,0,1999,98045 - Garcia
15571,7787400030,20140609T000000,1640000,5,3.5,4220,26784,1,3,10,2110,2110,1958,98004 - Bellevue
15572,7787890050,20150218T000000,529888,4,2.5,3140,8455,2,3,8,3140,0,2003,98059 - Renton
15573,7787920080,20140616T000000,492500,5,2.5,2570,9962,2,3,8,2570,0,2006,98019 - Duvall
15574,7787920160,20150427T000000,472000,5,2.5,2570,7412,2,3,8,2570,0,2006,98019 - Duvall
15575,7787920180,20150504T000000,534950,5,2.5,3220,10572,2,3,8,3220,0,2006,98019 - Duvall
15576,7787920230,20150408T000000,518000,5,2.5,2890,13104,2,3,8,2890,0,2006,98019 - Duvall
15577,7787920250,20150501T000000,550000,4,2.5,3220,9328,2,3,8,3220,0,2006,98019 - Duvall
15578,7788000100,20150206T000000,393000,4,1.75,1790,11801,1,4,8,1790,0,1974,98056 - Renton
15579,7788400065,20150315T000000,317000,3,1,1270,8925,1,5,7,1270,0,1955,98056 - Renton
15580,7788400170,20140926T000000,230000,3,1,940,10875,1,3,7,940,0,1957,98056 - Renton
15581,7788400180,20140812T000000,261000,3,1,1660,11200,1,3,7,1660,0,1957,98056 - Renton
15582,7789000080,20140930T000000,253905,3,1,940,8400,1,5,7,940,0,1958,98056 - Renton
15583,7789000120,20150421T000000,229000,3,1,940,8400,1,3,7,940,0,1958,98056 - Renton
15584,7789000235,20150409T000000,286000,3,1,950,8400,1,3,7,950,0,1958,98056 - Renton
15585,7789000260,20140822T000000,269000,4,1,1610,8401,1,3,7,1610,0,1958,98056 - Renton
15586,7789200070,20140603T000000,235000,3,1,1250,15603,1,4,7,1250,0,1959,98056 - Renton
15587,7789900030,20140725T000000,319990,4,1.5,1890,10707,1,3,7,1890,0,1962,98148 - SeaTac
15588,7792000025,20150211T000000,340000,3,1,3180,27586,1,3,8,1400,1780,1969,98022 - Naco
15589,7792000140,20150504T000000,369000,4,2.5,3060,27251,1.5,3,8,3060,0,2008,98022 - Naco
15590,7796000095,20150106T000000,1090000,3,2.75,3170,34850,1,5,9,3170,0,1957,98033 - Kirkland
15591,7796100050,20140730T000000,1020000,4,1.75,2600,41041,1.5,4,8,2600,0,1965,98033 - Kirkland
15592,7796100080,20140520T000000,925000,4,2.25,2260,41984,1,4,9,2260,0,1967,98033 - Kirkland
15593,7796450190,20150202T000000,277500,3,2.5,1690,5171,2,3,8,1690,0,2003,98023 - Federal Way
15594,7796450200,20140515T000000,256883,3,2.5,1690,5025,2,3,8,1690,0,2003,98023 - Federal Way
15595,7796450340,20141205T000000,330000,4,2.5,2980,5674,2,3,8,2980,0,2003,98023 - Federal Way
15596,7796600070,20140825T000000,195000,3,1.5,1190,8726,1,3,7,1190,0,1956,98146 - Burien
15597,7796600085,20150108T000000,185000,4,1,1400,8684,1.5,3,7,1400,0,1957,98146 - Burien
15598,7800800160,20141121T000000,375000,3,2.25,2120,18500,2,4,8,2120,0,1983,98031 - Kent
15599,7802900224,20140707T000000,670000,5,2.5,2860,68519,2,5,8,2860,0,1958,98065 - Tokul
15600,7802900380,20140908T000000,335000,2,1,1360,69260,1,4,5,1360,0,1937,98065 - Tokul
15601,7802900500,20150304T000000,532500,3,3.25,3140,37120,1,3,9,1760,1380,1984,98065 - Tokul
15602,7802900504,20140625T000000,454000,3,1,1970,22144,1,4,7,1970,0,1970,98065 - Tokul
15603,7804700020,20140812T000000,961500,3,2.5,3910,14000,2,3,10,3910,0,1999,98008 - Redmond
15604,7805450040,20150316T000000,915557,5,3.25,3740,11536,2,4,9,2540,1200,1984,98006 - Bellevue
15605,7805450110,20140506T000000,736000,4,2.5,2290,12047,2,4,9,2290,0,1988,98006 - Bellevue
15606,7805450750,20150120T000000,864000,3,2.75,3060,13554,2,3,10,3060,0,1984,98006 - Bellevue
15607,7805450810,20140530T000000,860000,3,2.25,3060,12095,2,3,10,3060,0,1983,98006 - Bellevue
15608,7805450870,20140814T000000,909000,4,2.5,3680,11648,2,3,10,3680,0,1986,98006 - Bellevue
15609,7805460030,20150223T000000,615000,3,2.5,2250,10171,2,3,9,2250,0,1987,98006 - Bellevue
15610,7805460310,20141113T000000,703770,4,2.25,2550,12918,2,3,9,2550,0,1987,98006 - Bellevue
15611,7805460760,20150427T000000,885000,3,2.5,2880,11443,2,4,9,2880,0,1986,98006 - Bellevue
15612,7805600070,20141111T000000,200000,2,1.75,1320,13052,1.5,3,7,1320,0,1980,98014 - Carnation
15613,7806210070,20150211T000000,249500,4,1.5,2120,8554,1,4,7,1170,950,1977,98002 - Auburn
15614,7806210190,20141222T000000,239000,4,1.75,1500,12560,1,4,7,1000,500,1977,98002 - Auburn
15615,7806210250,20150406T000000,235000,4,1.75,1920,9350,1,4,7,1000,920,1977,98002 - Auburn
15616,7806210380,20150220T000000,257500,4,2,2060,6400,1,3,7,1170,890,1977,98002 - Auburn
15617,7806210400,20140929T000000,255000,5,1.75,1970,8925,1,5,7,1170,800,1977,98002 - Auburn
15618,7806450050,20141029T000000,480000,3,2.5,2450,28185,2,3,9,2450,0,1990,98058 - Renton
15619,7806450190,20150102T000000,500000,3,2.5,2760,35171,2,3,9,2760,0,1990,98058 - Renton
15621,7809200005,20141216T000000,292000,3,1.75,1650,14633,1,4,7,1650,0,1958,98056 - Renton
15622,7809200035,20150123T000000,290000,2,1,1250,12507,1,5,7,1250,0,1958,98056 - Renton
15623,7809200055,20140618T000000,220000,3,1,1130,12519,1,3,7,1130,0,1958,98056 - Renton
15624,7811000020,20141113T000000,490000,3,1.75,1660,8208,1,4,8,1660,0,1965,98005 - Bellevue
15625,7811100100,20140918T000000,566000,4,1.75,1900,10297,1,4,8,1900,0,1966,98005 - Bellevue
15626,7811100230,20140724T000000,650000,4,2.75,2020,15810,1,4,9,1620,400,1967,98005 - Bellevue
15627,7811200310,20141216T000000,635000,4,2.25,1920,8910,1,4,8,1200,720,1969,98005 - Bellevue
15628,7811210200,20150420T000000,542500,4,2.25,1750,10160,1,3,8,1320,430,1972,98005 - Bellevue
15629,7811210320,20140801T000000,549000,5,2.5,1710,9720,2,4,8,1710,0,1974,98005 - Bellevue
15630,7811220070,20140910T000000,490000,3,1.75,1510,11120,1,4,8,1510,0,1984,98005 - Bellevue
15631,7812500180,20150413T000000,292000,3,2.5,1600,3580,2,3,7,1600,0,2000,98178 - Tukwila
15632,7812800155,20150318T000000,170000,3,1,790,6750,1,2,6,790,0,1944,98178 - Tukwila
15633,7812800215,20140808T000000,235000,4,1,1500,6360,1.5,3,6,1500,0,1944,98178 - Tukwila
15634,7812800310,20140625T000000,260000,2,1,1120,5650,1,3,6,1120,0,1944,98178 - Tukwila
15635,7812800515,20141025T000000,159075,4,1.5,1580,6200,1,3,6,790,790,1944,98178 - Tukwila
15636,7812800565,20140814T000000,289500,3,1,960,6400,1,4,6,820,140,1944,98178 - Tukwila
15637,7812800681,20150102T000000,166000,2,1,870,8487,1,4,6,870,0,1944,98178 - Tukwila
15638,7812800775,20140910T000000,264250,3,1,1420,7420,1.5,3,6,1420,0,1944,98178 - Tukwila
15639,7812800855,20150311T000000,159100,2,1,790,7095,1,3,6,790,0,1944,98178 - Tukwila
15640,7812800865,20141119T000000,170000,2,1,810,9882,1,3,6,810,0,1944,98178 - Tukwila
15641,7812800995,20140905T000000,200000,2,1,790,5985,1,3,6,790,0,1944,98178 - Tukwila
15642,7812801115,20140613T000000,153000,3,1,1270,6405,1.5,3,6,1270,0,1944,98178 - Tukwila
15643,7812801125,20150112T000000,222900,2,1,1110,6411,1,3,6,1110,0,1944,98178 - Tukwila
15644,7812801590,20141030T000000,219900,3,1,860,6664,1,3,6,860,0,1944,98178 - Tukwila
15645,7812801700,20140610T000000,227000,4,1,1200,7200,1.5,3,6,1200,0,1944,98178 - Tukwila
15646,7812801785,20150218T000000,221347,3,2,1580,6655,1,3,6,790,790,1944,98178 - Tukwila
15647,7812801850,20141015T000000,194000,3,1,1180,6050,1,3,6,820,360,1944,98178 - Tukwila
15648,7812801925,20140624T000000,230000,4,1.75,1850,6000,1,4,6,1270,580,1944,98178 - Tukwila
15649,7813200115,20140904T000000,100000,2,1,790,6426,1,3,6,790,0,1944,98178 - Tukwila
15650,7813500040,20141015T000000,335000,4,2.5,1900,3301,2,3,7,1900,0,2007,98178 - Tukwila
15651,7818700410,20141106T000000,481500,3,1.75,2140,6000,1,3,7,1070,1070,1948,98117 - Seattle
15652,7818700480,20150409T000000,314200,1,1,610,6000,1,4,5,610,0,1918,98117 - Seattle
15653,7818900060,20140708T000000,458400,4,2.5,1910,10300,1,3,8,1910,0,1921,98177 - Seattle
15654,7819000040,20150309T000000,295000,4,2,1650,7200,1,3,7,1650,0,1964,98133 - Seattle
15655,7820000015,20150312T000000,395000,3,1.75,1400,8640,1,3,7,1400,0,1962,98011 - Bothell
15656,7820000038,20141114T000000,454000,3,2,1700,10000,2,3,8,1700,0,1992,98011 - Bothell
15657,7821200307,20150217T000000,515000,2,1,970,3300,1,4,7,970,0,1916,98103 - Seattle
15658,7821200375,20150126T000000,432000,2,1,960,3235,1,4,7,960,0,1916,98103 - Seattle
15659,7821200390,20140806T000000,450000,3,2,1290,1213,3,3,8,1290,0,2001,98103 - Seattle
15660,7823700005,20140707T000000,295000,3,1.75,1940,7500,1.5,4,8,1940,0,1918,98022 - Naco
15661,7830800339,20140728T000000,360000,4,2.5,2210,17715,2,3,8,2210,0,1997,98030 - Kent
15662,7830800473,20150114T000000,333500,3,2.5,2196,7475,2,3,8,2196,0,2006,98030 - Kent
15663,7831800110,20150115T000000,215000,3,1,1210,7175,1,3,7,1210,0,1918,98106 - Seattle
15664,7831800395,20140515T000000,312500,2,1,880,6345,1,3,7,880,0,1919,98106 - Seattle
15665,7831800411,20141020T000000,250000,4,1.75,1510,5500,1.5,3,7,1510,0,1920,98106 - Seattle
15666,7831800460,20140502T000000,235000,2,1,1210,9400,1,2,6,1210,0,1949,98106 - Seattle
15667,7831800495,20141002T000000,346500,4,2.5,2150,5100,1.5,3,7,1290,860,1991,98106 - Seattle
15668,7831800505,20150106T000000,200000,3,1,1230,4380,1,3,6,1230,0,1947,98106 - Seattle
15669,7832800015,20150226T000000,250000,3,1,1480,6750,1,3,7,1480,0,1958,98146 - Burien
15670,7834800225,20140820T000000,875000,3,2,2010,4000,1,5,7,1210,800,1915,98103 - Seattle
15671,7839300185,20150206T000000,225000,3,1,1340,4800,1.5,4,5,1340,0,1903,98055 - Renton
15672,7840800135,20141119T000000,290000,1,2,1240,4800,2,3,6,1240,0,1910,98055 - Renton
15673,7841300230,20150501T000000,324950,4,2,2160,4800,2,4,7,1290,870,1929,98055 - Renton
15674,7841300285,20140811T000000,199950,1,1.5,1048,4800,1,3,7,1048,0,1942,98055 - Renton
15675,7841300505,20141027T000000,430000,4,3.75,2452,4800,2,3,7,2452,0,1936,98055 - Renton
15676,7841300535,20150409T000000,225000,2,2.5,1560,5333,1,3,5,780,780,1947,98055 - Renton
15677,7843500070,20141118T000000,308000,4,2.25,1960,12243,2,3,8,1960,0,1989,98042 - Covington
15678,7843500080,20150225T000000,325000,3,2.5,2130,12245,2,3,8,2130,0,1989,98042 - Covington
15679,7843500090,20140822T000000,299500,4,2.5,2010,12085,2,3,8,2010,0,1986,98042 - Covington
15680,7844200040,20140731T000000,375000,3,1.75,2100,9066,1,3,8,1440,660,1962,98188 - SeaTac
15681,7844200050,20140522T000000,330000,5,2.25,2000,7900,1,4,7,1300,700,1986,98188 - SeaTac
15682,7844200120,20150413T000000,340000,4,2.5,3020,8750,1,3,8,1710,1310,1960,98188 - SeaTac
15683,7844200415,20140702T000000,489000,3,3,3700,10375,2,3,9,3700,0,1982,98188 - SeaTac
15684,7844200425,20150414T000000,525000,4,2,2680,14157,1,3,8,1460,1220,1966,98188 - SeaTac
15685,7846700310,20140623T000000,280000,2,1,1010,3000,1,4,7,1010,0,1925,98045 - Garcia
15686,7846700850,20140701T000000,307000,3,1,1150,6000,1.5,3,7,1150,0,1927,98045 - Garcia
15687,7849200315,20150205T000000,276000,2,1,1140,7200,1,3,6,1140,0,1923,98065 - Tokul
15688,7849200635,20140630T000000,235000,2,1,900,28800,1,1,6,900,0,1928,98065 - Tokul
15689,7849200861,20140714T000000,281000,3,1,1300,5782,1,4,6,1300,0,1959,98065 - Tokul
15690,7849200945,20150401T000000,306500,2,1.75,1310,10200,1,4,6,1310,0,1947,98065 - Tokul
15691,7849201020,20140821T000000,335000,4,1.75,1950,13440,1.5,4,6,1950,0,1931,98065 - Tokul
15692,7849201061,20150408T000000,319950,4,2.5,2020,7200,1.5,4,6,2020,0,1954,98065 - Tokul
15693,7849201100,20150217T000000,323000,3,1,1590,7759,2,4,7,1590,0,1912,98065 - Tokul
15694,7849201600,20140724T000000,286700,3,1,1220,6600,1,3,6,1220,0,1958,98065 - Tokul
15695,7849202190,20141223T000000,235000,0,0,1470,4800,2,3,7,1470,0,1996,98065 - Tokul
15696,7849202220,20140717T000000,350000,2,1.75,1740,6620,1.5,3,8,1740,0,2002,98065 - Tokul
15697,7849202231,20140723T000000,337000,3,2.5,1470,3976,2,3,7,1470,0,1999,98065 - Tokul
15698,7849202296,20150130T000000,339900,3,2.5,1470,4675,2,3,7,1470,0,1999,98065 - Tokul
15699,7849202299,20150218T000000,320000,0,2.5,1490,7111,2,3,7,1490,0,1999,98065 - Tokul
15700,7849202585,20140904T000000,170000,1,1,480,4560,1,3,5,480,0,1922,98065 - Tokul
15701,7851200040,20141216T000000,265000,3,1,960,9748,1,3,5,960,0,1922,98065 - Tokul
15702,7851990230,20150316T000000,825000,4,3.5,3920,11086,2,3,10,3920,0,1999,98065 - Tokul
15703,7851990240,20140717T000000,771150,4,3.5,3950,12320,2,3,10,3950,0,2001,98065 - Tokul
15704,7852000010,20140527T000000,455600,3,2.5,2420,8252,2,3,7,2420,0,1998,98065 - Tokul
15705,7852000110,20140903T000000,441500,3,2.5,2360,4670,2,3,7,2360,0,1998,98065 - Tokul
15706,7852000340,20140625T000000,482000,3,2.5,2420,7307,2,3,7,2420,0,1998,98065 - Tokul
15707,7852000500,20140702T000000,480000,5,2.5,2160,7737,2,3,7,2160,0,1998,98065 - Tokul
15708,7852010510,20150424T000000,585000,4,2.5,2910,6250,2,3,8,2910,0,1999,98065 - Tokul
15709,7852010670,20140709T000000,692500,4,2.75,3710,7984,2,3,9,3710,0,1999,98065 - Tokul
15710,7852010840,20140729T000000,595000,4,2.5,2910,7287,2,3,8,2910,0,1998,98065 - Tokul
15711,7852010900,20150324T000000,523000,3,2.5,2400,6182,2,3,8,2400,0,1998,98065 - Tokul
15712,7852010940,20150505T000000,540000,3,2.5,2400,5817,2,3,8,2400,0,1998,98065 - Tokul
15713,7852010950,20141020T000000,543500,4,2.5,2550,5835,2,3,8,2550,0,1998,98065 - Tokul
15714,7852020300,20150313T000000,525000,3,2.5,2200,4544,2,3,8,2200,0,2000,98065 - Tokul
15715,7852020340,20150325T000000,497000,3,2.5,2630,4611,2,3,8,2630,0,2001,98065 - Tokul
15716,7852020580,20140724T000000,375000,3,2.75,1890,3930,2,3,8,1890,0,1999,98065 - Tokul
15717,7852020590,20150305T000000,499900,3,2.5,2100,5112,2,3,8,2100,0,1999,98065 - Tokul
15718,7852020620,20150303T000000,563500,4,2.5,2190,4944,2,3,8,2190,0,1999,98065 - Tokul
15719,7852020640,20141020T000000,470000,3,2.5,2100,4700,2,3,8,2100,0,1999,98065 - Tokul
15720,7852020670,20150402T000000,475000,3,2.75,1890,3938,2,3,8,1890,0,1999,98065 - Tokul
15721,7852020720,20150327T000000,506950,3,2.5,2080,4931,2,3,8,2080,0,2000,98065 - Tokul
15722,7852020760,20141101T000000,399000,3,2.5,1740,3690,2,3,8,1740,0,2000,98065 - Tokul
15723,7852020790,20140627T000000,490000,3,2.5,2230,5348,2,3,8,2230,0,2000,98065 - Tokul
15724,7852020800,20150402T000000,465000,3,2.5,1890,4808,2,3,8,1890,0,2000,98065 - Tokul
15725,7852030240,20150408T000000,485500,4,2.5,2320,3974,2,3,7,2320,0,1999,98065 - Tokul
15726,7852030310,20140618T000000,440000,4,2.5,2410,4780,2,3,7,2410,0,2000,98065 - Tokul
15727,7852030320,20150217T000000,470000,3,2.5,2620,4874,2,3,7,2620,0,1999,98065 - Tokul
15728,7852030330,20140903T000000,480000,3,2.5,2270,4488,2,3,7,2270,0,1999,98065 - Tokul
15729,7852030790,20150505T000000,500000,4,2.5,2960,5027,2,3,7,2960,0,2000,98065 - Tokul
15730,7852030960,20141106T000000,437500,3,2.5,2120,4500,2,3,7,2120,0,2000,98065 - Tokul
15731,7852040080,20150421T000000,487275,4,2.5,2400,3986,2,3,8,2400,0,1999,98065 - Tokul
15732,7852040110,20140908T000000,423700,3,2.5,2070,3986,2,3,8,2070,0,1999,98065 - Tokul
15733,7852040210,20140617T000000,449950,4,2.5,2470,3811,2,3,8,2470,0,1999,98065 - Tokul
15734,7852050220,20140808T000000,345000,3,2.5,1540,3237,2,3,7,1540,0,1999,98065 - Tokul
15735,7852060370,20140811T000000,355000,3,2.5,1590,4242,2,3,7,1590,0,2000,98065 - Tokul
15736,7852060490,20140709T000000,356000,3,2.5,1590,3411,2,3,7,1590,0,2000,98065 - Tokul
15737,7852070060,20140731T000000,1150000,4,3.5,4370,18361,2,3,11,4370,0,2001,98065 - Tokul
15738,7852090180,20140804T000000,538500,3,3.5,2500,4270,2,3,8,2500,0,2000,98065 - Tokul
15739,7852090280,20150219T000000,770000,4,3.25,4270,6384,2,3,9,3060,1210,2001,98065 - Tokul
15740,7852090570,20150317T000000,560000,4,2.5,2630,5710,2,3,8,2630,0,2001,98065 - Tokul
15741,7852090680,20150305T000000,561000,4,2.5,2550,5395,2,3,8,2550,0,2001,98065 - Tokul
15742,7852090750,20140721T000000,576000,4,2.5,2590,5756,2,3,8,2590,0,2001,98065 - Tokul
15743,7852090810,20141119T000000,515000,3,2.5,2430,4203,2,3,8,2430,0,2001,98065 - Tokul
15744,7852090820,20140729T000000,539900,3,2.5,2500,4203,2,3,8,2500,0,2001,98065 - Tokul
15745,7852100110,20150422T000000,490000,4,3,2640,5267,2,3,7,2640,0,2001,98065 - Tokul
15746,7852100150,20140625T000000,459000,5,3.5,2640,6895,2,3,7,2640,0,2001,98065 - Tokul
15747,7852110050,20140625T000000,574000,3,2.5,2380,6832,2,3,8,2380,0,2002,98065 - Tokul
15748,7852110070,20140608T000000,567500,3,2.5,2300,7398,2,3,8,2300,0,2001,98065 - Tokul
15749,7852110140,20140718T000000,552250,4,2.5,2580,5823,2,3,8,2580,0,2002,98065 - Tokul
15750,7852110380,20140703T000000,605000,3,2.5,2610,6405,2,3,8,2610,0,2001,98065 - Tokul
15751,7852110690,20140522T000000,622500,4,2.5,2980,8107,2,3,9,2980,0,2000,98065 - Tokul
15752,7852110740,20141112T000000,645500,4,2.5,2990,8622,2,3,9,2990,0,2000,98065 - Tokul
15753,7852120030,20140808T000000,723000,4,3.5,3510,9263,2,3,10,3510,0,2001,98065 - Tokul
15754,7852120050,20150311T000000,729950,4,3.5,3510,10010,2,3,10,3510,0,2001,98065 - Tokul
15755,7852120120,20140620T000000,725000,3,3.5,3690,8837,2,3,10,3690,0,2001,98065 - Tokul
15756,7852120140,20140610T000000,695000,4,3.5,3510,9364,2,3,10,3510,0,2001,98065 - Tokul
15757,7852120180,20150304T000000,695000,4,3.5,3510,9084,2,3,10,3510,0,2001,98065 - Tokul
15758,7852130080,20140925T000000,444500,3,2.5,2600,4724,2,3,7,2600,0,2002,98065 - Tokul
15759,7852130100,20150313T000000,459950,3,2.5,2340,4273,2,3,7,2340,0,2002,98065 - Tokul
15760,7852130410,20141027T000000,450000,3,2.5,2480,5647,2,3,7,2480,0,2002,98065 - Tokul
15761,7852130430,20140806T000000,425000,4,2.5,2390,5021,2,3,7,2390,0,2002,98065 - Tokul
15762,7852130460,20150325T000000,500000,4,3,2520,4104,2,3,7,2520,0,2002,98065 - Tokul
15763,7852130550,20140916T000000,530000,4,2.5,3020,6788,2,3,7,3020,0,2002,98065 - Tokul
15764,7852130640,20140602T000000,432500,3,2.5,2240,6396,2,3,7,2240,0,2002,98065 - Tokul
15765,7852130720,20141009T000000,452500,3,2.5,2240,7791,2,3,7,2240,0,2002,98065 - Tokul
15766,7852130800,20140513T000000,435000,4,2.25,2140,6355,2,3,7,2140,0,2002,98065 - Tokul
15767,7852140040,20140825T000000,507250,3,2.5,2270,5536,2,3,7.656557225,2270,0,2003,98065 - Tokul
15768,7852140100,20141007T000000,569000,4,2.5,2830,10954,2,3,8,2830,0,2003,98065 - Tokul
15769,7852140170,20150421T000000,695000,4,2.5,2830,14538,2,3,8,2830,0,2003,98065 - Tokul
15770,7852150120,20140520T000000,384000,3,2.5,1700,4000,2,3,7,1700,0,2003,98065 - Tokul
15771,7852150140,20141007T000000,381000,3,2.5,1470,3999,2,3,7,1470,0,2003,98065 - Tokul
15772,7852150200,20140923T000000,389950,3,2.5,1700,6396,2,3,7,1700,0,2003,98065 - Tokul
15773,7852150220,20140603T000000,432000,3,2.5,1970,4036,2,4,7,1970,0,2003,98065 - Tokul
15774,7852150530,20140911T000000,425000,3,2.5,1960,4709,2,3,7,1960,0,2003,98065 - Tokul
15775,7852150720,20140922T000000,405000,3,2.5,2070,4697,2,3,7,2070,0,2002,98065 - Tokul
15776,7852170130,20150421T000000,650000,4,2.75,3260,5335,2,3,9,3260,0,2003,98065 - Tokul
15777,7852170140,20150510T000000,650000,4,2.5,3180,5438,2,3,9,3180,0,2003,98065 - Tokul
15778,7852170370,20140516T000000,522500,3,2.5,2370,7875,2,3,9,2370,0,2003,98065 - Tokul
15779,7852170570,20150309T000000,535950,3,2.5,2370,5344,2,3,9,2370,0,2003,98065 - Tokul
15780,7852180260,20150129T000000,410000,3,2.5,2350,4456,2,3,7,2350,0,2004,98065 - Tokul
15781,7852180340,20140930T000000,430000,3,2.5,2360,6699,2,3,7,2360,0,2003,98065 - Tokul
15782,7852180430,20150409T000000,450000,4,2.5,2070,3982,2,3,7,2070,0,2004,98065 - Tokul
15783,7852180530,20150403T000000,440000,3,2.5,1390,4997,2,3,7,1390,0,2004,98065 - Tokul
15784,7852180560,20150424T000000,403000,3,2.5,1700,4125,2,3,7,1700,0,2004,98065 - Tokul
15785,7852180650,20140718T000000,419000,3,2.5,1970,4058,2,3,7,1970,0,2004,98065 - Tokul
15786,7852190050,20140626T000000,620000,6,3.5,3600,6875,2,3,8,2740,860,2004,98065 - Tokul
15787,7852190290,20150303T000000,564000,4,2.5,2870,6658,2,3,8,2870,0,2004,98065 - Tokul
15788,7852190320,20150313T000000,555000,4,2.5,2870,6776,2,3,8,2870,0,2004,98065 - Tokul
15789,7852190410,20140626T000000,600000,3,2.5,3240,8016,2,3,8,2910,330,2004,98065 - Tokul
15790,7852190580,20150210T000000,565000,3,2.5,2700,6037,2,3,8,2700,0,2004,98065 - Tokul
15791,7852190630,20150417T000000,600000,4,2.5,2710,6474,2,3,8,2710,0,2004,98065 - Tokul
15792,7853210050,20140707T000000,339000,3,2.5,1450,3748,2,3,7,1450,0,2004,98065 - Tokul
15793,7853210060,20150406T000000,430000,4,2.5,2070,4310,2,3,7,2070,0,2004,98065 - Tokul
15794,7853210140,20150309T000000,359000,3,2.5,1450,3850,2,3,7,1450,0,2004,98065 - Tokul
15795,7853210180,20141002T000000,428000,3,2.5,2340,3466,2,3,7,2340,0,2004,98065 - Tokul
15796,7853210210,20150325T000000,420000,3,2.5,1970,3667,2,3,7,1970,0,2004,98065 - Tokul
